id,cue,response,trial,gender,age,age_group
488,traurig,verlieren,23,female,34,2
489,herausforderung,sorgen,23,female,40,3
490,unwetter,orkan,23,female,61,5
491,blauäugigkeit,gespür,23,female,61,5
492,etwas wagen,gewinn,23,female,44,3
493,riskant,gewinnen,23,female,53,4
494,tod,tränen,23,male,41,3
495,börse,bär,23,female,34,2
496,scheitern,wachsen,23,female,30,2
497,verlust,weg sein,23,male,53,4
498,gesundheit,überbelastung,23,female,77,6
499,verlust,verzweiflung,23,female,28,2
500,verlust,neuanfang,23,female,37,2
501,spannung,keine langeweile,23,female,50,4
502,geld,arm,23,male,44,3
503,nervenkitzel,bedrohlich,23,male,54,4
504,absehbar,zeit,23,male,57,4
505,aufmerksam,höflich,23,female,72,6
506,macht,ziel,23,female,68,6
507,fallschirmspringen,tandem,23,male,49,4
508,vermeiden,krankheit,23,male,63,5
509,eingehen,ja sagen,23,female,41,3
510,baum,borke,23,male,57,4
511,haus,größe,23,male,31,2
512,rettung,unfall,23,male,66,5
513,durchhalten,stark bleiben,23,male,63,5
514,gefahr,verletzung,23,female,43,3
515,aufpassen,ruhe bewahren,23,female,71,6
516,darkwin duck,superheld,23,male,31,2
517,mut,gleis,23,female,33,2
518,gewinn,erfolg,23,male,47,3
519,gefahr,schutz,23,male,46,3
520,krise,türkei,23,male,79,6
521,sex,verhütung,23,female,34,2
522,unfall,verletzte,23,male,33,2
523,freunde,essen,23,female,48,4
524,trump,unberechenbar,23,male,42,3
525,brettspiel,freunde,23,female,24,1
526,optionsschein,komplexität,23,male,33,2
527,ablehnung,kämpfen,23,male,60,5
528,vorsicht,rsikominimierung,23,male,62,5
529,finanzielle folgen,vorsicht vor,23,male,74,6
530,abwägen,vorteile,23,female,39,3
531,abwägung,betreff,23,female,87,6
532,ausschließen,auswirkungen auf einen selbst prüfen,23,male,71,6
533,potenzial,angebot,23,female,47,3
534,nutzen,haben,23,male,51,4
535,zweifel,nachschlagewerk,23,male,76,6
536,gesundheit,sport,23,female,48,4
537,nicht begrüngdbar,kompetente hinzuziehen,23,male,73,6
538,straßenverkehr,ampel,23,female,57,4
539,ängste,verfolgung,23,male,50,4
540,bereitschaft,vertrags,23,male,64,5
541,flugzeuge,sicherheitseinweisung,23,female,23,1
542,weihnachtsmarkt,vorfreude,23,male,74,6
543,beschützen,zu hause,23,female,63,5
544,tiere,wert,23,male,69,6
545,begrenzung,ertrag,23,male,66,5
546,spiel,familie,23,male,26,1
547,unwissenheit,zukunft,23,male,24,1
548,abschätzen,vernunft,23,female,27,1
549,spiel,spaß,23,female,58,5
550,klima,globalisierung,23,female,68,6
551,eingehen,vertrag,23,female,23,1
552,farbenspiel,gelb,23,male,73,6
553,auto,benzin,23,female,71,6
554,no risk no fun,glücksspiel,23,female,51,4
555,früchte,geschmack,23,female,68,6
556,gefährlich,gerüst,23,male,51,4
557,lebensqualität,eigene entscheidung,23,female,54,4
558,krankheit,schlecht,23,female,24,1
559,anspannung,hilfreich,23,male,57,4
560,gefahr,blut,23,female,23,1
561,verlust,risikobereitschaft,23,female,28,2
562,islam,dusselig,23,male,58,5
563,pokern,pokerface,23,male,21,1
564,versagen,aufhören,23,male,18,1
565,brettspiel,mensch ärgere dich nicht,23,male,43,3
566,alter,tod,23,male,54,4
567,verlust,tod,23,male,67,5
568,glück,zufriedenheit,23,female,65,5
569,selbstständigkeit,berufstätigkeit,23,male,45,3
570,undurchsichtigkeit,glas,23,male,76,6
571,ernst,stringenz,23,female,61,5
572,bereitschaft,geschenk,23,female,48,4
573,wahrscheinlichkeit,glücksspiel,23,female,20,1
574,elektrosmog,überfütterung der verbraucher,23,female,73,6
575,glück,liebe,23,male,20,1
576,wie vermeiden,verstärken,23,male,68,6
577,teuer,reparatur,23,male,60,5
578,no risk no fun,ist dudrchaus was dran,23,female,63,5
579,berechnung,lernfähigkeit,23,male,71,6
580,riskant,aktien,23,female,42,3
581,kaum einschätzbar,menschen,23,male,42,3
582,unwissend,ignoranz,23,male,48,4
583,unfall,behinderung,23,male,52,4
584,entscheidungen,spontaneität,23,female,60,5
585,wünsche,anpacken,23,female,56,4
586,säge,sägeband,23,male,61,5
587,spiel,lotto,23,male,71,6
588,sport,spaß,23,female,59,5
589,atomkraft,fukushima,23,male,60,5
590,fußball,polizei,23,female,51,4
591,fehler,ausprobieren,23,male,61,5
592,zweigleisigkeit,unsicherheit,23,male,74,6
593,riskant,gefährlich,23,male,36,2
594,fonds,geldanlage,23,female,56,4
595,aktien,verlust,23,male,66,5
596,schwierig,unmöglich,23,male,41,3
597,schnellfahren,unverantwortlich,23,male,41,3
598,niederlage,hoffnung,23,female,38,3
599,angst,panik,23,female,60,5
600,blutdruck,sport,23,male,78,6
601,eingehen,pflanze,23,female,43,3
602,ängstlich,beklemmung,23,female,69,6
603,lebensversicherung,altersvorsorge,23,male,71,6
604,kühlen kopf,merkel,23,male,35,2
605,ständig,nervig,23,female,59,5
606,experiment,versuch,23,female,40,3
607,chance,nutzen,23,female,30,2
608,bereit,lösen,23,male,70,6
609,bereitschaft,willen,23,female,68,6
610,chance,spiel,23,female,29,2
611,erhöhte anforderung,ehrgeiz,23,female,81,6
612,rund,teller,23,female,59,5
613,wagnis,abwägung,23,female,53,4
614,befürchtungen,vorbereitung,23,male,55,4
615,liebe,freundschaft,23,female,38,3
616,unsicherheit,phobien,23,male,64,5
617,abschätzen,kontra,23,female,62,5
618,versicherung,verteilung des risikos,23,male,75,6
619,sorgfalt,ergebnis,23,male,51,4
620,laufen,risiko,23,male,66,5
621,die linke,antinato,23,male,74,6
622,glücksspiel,sucht,23,female,59,5
623,entscheidung,leben,23,female,54,4
624,spannung,filme,23,male,66,5
625,spielen,kasino,23,male,29,2
626,verlust,neuanfang,23,male,25,1
627,schwierig,herausfordernd,23,male,66,5
628,gesundheit,einschränkungen,23,female,60,5
629,straßenverkehr,straßenschäden,23,male,68,6
630,nervenkitzel,über sich hinaus wachsen,23,female,51,4
631,spiel mit dem feuer,tollkühn,23,male,27,1
632,islam,selbstmordanschläge,23,female,38,3
633,nicht vorherbestimmbar,schicksal,23,female,41,3
634,jeder,männer,23,female,43,3
635,geld,inflation,23,male,68,6
636,nervenkitzel,kreischen,23,female,37,2
637,geldanlage,sparen,23,male,35,2
638,kostspielig,anschaffung,23,female,25,1
639,beruf,lernen,23,female,53,4
640,spontan,lust,23,male,31,2
641,sicherheit,daheim,23,male,35,2
642,mut,stärke,23,male,59,5
643,auslandsreisen,donald trump,23,female,24,1
644,gewinn,profit,23,female,69,6
645,passiert manchmal,spontan,23,female,58,5
646,verlust,suchen,23,female,59,5
647,verlust,wut,23,female,26,1
648,eventuell,machen,23,male,41,3
649,glück,mann,23,female,45,3
650,managen,leiten,23,female,46,3
651,gesundheit,kein vertrauen zu ärzten,23,female,66,5
652,geld,wichtig,23,female,26,1
653,spiel,ferien,23,female,61,5
654,geldanlage,rentenfonds,23,female,68,6
655,gesundheit,sport,23,male,61,5
656,auto,opel,23,female,44,3
657,sturz,winter,23,male,76,6
658,ungeduld,zielstrebigkeit,23,male,61,5
659,hund,gassi,23,female,69,6
660,zukunft,angst,23,female,33,2
661,investitionen,verlust,23,male,36,2
662,bergen,verstecken,23,male,43,3
663,stein,schmerz,23,male,67,5
664,sieg,ruhm,23,male,48,4
665,angst,vorsicht,23,male,47,3
666,spannung,strom,23,female,47,3
667,leichtsinniges handeln,ohne überlegung,23,female,69,6
668,wagnis,ausprobieren,23,male,37,2
669,veränderung,wagnis,23,female,39,3
670,operation,klinge,23,male,39,3
671,unsicherheit,prüfungen,23,female,27,1
672,verminderung,risikostreuung,23,male,57,4
673,schule,weiterstadt,23,female,34,2
674,mut,kraft,23,female,54,4
675,gesundheit,drogen,23,female,27,1
676,neugier,spielertyp,23,female,73,6
677,fortschritt,erfindungen,23,male,40,3
678,gefahr,auto,23,male,27,1
679,wissen,gut,23,female,50,4
680,unfall,unaufmerksam,23,male,28,2
681,überraschung,freude,23,male,27,1
682,einkaufen im internet,vermeintliche schnäppchen,23,male,68,6
683,vermeiden,trotzdem,23,male,61,5
684,abwägen,schlecht,23,male,30,2
685,finanzen,zinsen,23,female,51,4
686,nachdenken,umplanen,23,female,49,4
687,bereitschaft,belastung,23,male,27,1
688,spiel,gesellschaft,23,female,26,1
689,nervenkitzel,tempo,23,male,36,2
690,vernunft,gefühl,23,female,60,5
691,neues,spaß,23,female,47,3
692,übermut,leichtsinn,23,female,56,4
693,abschätzen,abwägen,23,male,26,1
694,gewinn,lohnt das,23,male,76,6
695,spaß,urlaub,23,female,56,4
696,wagemut,selbstsicherheit,23,female,68,6
697,erziehung,liebe,23,male,40,3
698,glücksspiel,verlust,23,male,36,2
699,abenteuer,loslassen,23,female,38,3
700,gesundheit,ernährung,23,female,54,4
701,geld,helfen,23,female,55,4
702,gewinn,preis,23,male,62,5
703,onlinebanking,sicherheit,23,male,73,6
704,risikomanagement,krise,23,male,22,1
705,unvernunft,dummheit,23,male,63,5
706,arbeit,disziplin,23,female,63,5
707,spaß,freunde,23,male,61,5
708,abwägung,entscheidungsfindung,23,female,27,1
709,problem,bewältigen,23,male,23,1
710,überschätzung,sorglosigkeit,23,female,75,6
711,spiel,freizeit,23,male,34,2
712,nein,wie vor,23,female,59,5
713,reisen,airport,23,female,54,4
714,lotterie,hauptgewinn,23,male,71,6
715,aufpassen,nachdenken,23,female,68,6
716,gesundheit,krankenkassen,23,male,47,3
717,winter,kälte,23,male,62,5
718,spaß,heiterkeit,23,male,39,3
719,einsatz,spannung,23,male,51,4
720,urlaub,frauen,23,male,26,1
721,wagen,neues,23,male,68,6
722,gewinn,pokal,23,female,57,4
723,spiel,freunde,23,male,61,5
724,sex,spaß,23,male,45,3
725,skifahren,teuer,23,male,22,1
726,erhöhen,sitz,23,male,41,3
727,spannung,lebendig,23,male,48,4
728,aufregung,erlebnis,23,female,30,2
729,kollateralschaden,freundschaftsverluste,23,male,69,6
730,fahren,bahn,23,male,78,6
731,wette,geld,23,male,68,6
732,abwägen,urteilen,23,male,60,5
733,unsicher,wechselhaft,23,female,33,2
734,berufswechsel,neuer wohnort,23,female,56,4
735,liebe,partner,23,male,22,1
736,vorbereitung,mitwirkung,23,male,37,2
737,vermindern,aufgaben,23,male,25,1
738,fresh,nix,23,male,31,2
739,leben,regsamkeit,23,male,33,2
740,politik,gesellschaft,23,male,78,6
741,spielsucht,betroffenheit,23,female,27,1
742,trump,russland,23,female,78,6
743,terror,rassismus,23,male,67,5
744,lotto,spielen,23,male,54,4
745,kindererziehung,ausbildung,23,female,68,6
746,hausbau,baugrund,23,female,69,6
747,glücksspiel,spielhalle,23,female,31,2
748,straße,eng,23,female,60,5
749,bungee-jumping,lebensgefahr,23,female,66,5
750,belohnung,aufmerksamkeit,23,male,43,3
751,projekt,durchführen,23,male,23,1
752,verdienst,belohnung,23,male,21,1
753,krankheit,arbeitsausfall,23,male,55,4
754,gefahr,freund,23,female,50,4
755,analyse,umgebung aktiv beobachten,23,male,60,5
756,gefahr,groß,23,male,21,1
757,fortentwicklung,wandel,23,male,46,3
758,umwelteinfluss,salmonellen,23,male,44,3
759,anerkennung,ermutigung,23,female,60,5
760,vermeidung,geldverlust,23,male,70,6
761,gesundheit,krankenhäuser,23,female,68,6
762,niedrig,akzeptiert,23,male,32,2
763,spiel,lego,23,male,25,1
764,eingehen,liebe,23,female,23,1
765,mut,motivation,23,female,37,2
766,wahlausgang,rechtsruck,23,female,71,6
767,flugzeug,tot,23,female,46,3
768,spaß,spielen,23,male,36,2
769,brettspiel,gewinnen,23,male,26,1
770,mut,erfolg,23,male,68,6
771,rasen,dummheit,23,female,40,3
772,problem,mangel an zeit,23,female,70,6
773,ungewissheit,zukunft,23,male,57,4
774,hausbau,geld,23,male,37,2
775,geld,ich,23,male,30,2
776,möglichkeit,vernunft,23,male,68,6
777,jobverlust,neue chance,23,female,27,1
778,reisen in gefährliche länder,terror,23,female,66,5
779,armee,panzer,23,male,35,2
780,gefahren,konsequenzen,23,male,23,1
781,flucht,polizei,23,female,59,5
782,gewinn,spenden,23,male,67,5
783,gefahr,überfall,23,female,41,3
784,wohnung,wohnugssuche,23,male,74,6
785,gewinn,riskieren,23,male,38,3
786,autofahren,langsam,23,male,28,2
787,abenteuer,ferne,23,male,64,5
788,strategiespiel,risiko,23,female,27,1
789,herbst,ferien,23,female,51,4
790,beruf,initiative,23,male,50,4
791,papier,geheim,23,male,46,3
792,niederlage,frustration,23,male,68,6
793,schwangerschaft,leben,23,female,37,2
794,unfall,kaputt,23,female,32,2
795,entscheidung,kritik,23,male,25,1
796,zweifel,unverständnis,23,female,58,5
797,gewinn,verbessern,23,male,47,3
798,keime,impfung,23,female,70,6
799,auto,benzin,23,male,66,5
800,glatteis,winterreifen,23,male,65,5
801,waghalsig,risikofreudig,23,female,58,5
802,unerwünscht,harte zeiten,23,male,52,4
803,dunkelheit,müdigkeit,23,female,58,5
804,tod,endlichkeit,23,female,69,6
805,unbekanntes,unheimlich,23,female,25,1
806,unsicherheit,geringes selbstvertrauen,23,female,76,6
807,bergsteigen,unwetter,23,female,63,5
808,heimwerken mit strom,elektroherd,23,female,61,5
809,unsichere und unseriöse geldanlagen,nüchtern bleiben bei der beurteilung,23,female,74,6
810,gefährlich,angst,23,female,21,1
811,geldanlagen,betrug,23,male,63,5
812,täglich,unnütz,23,male,50,4
813,vermeidung,versagen,23,female,53,4
814,nieten,praktisch,23,male,84,6
815,lärm,geschrei,23,male,52,4
816,chance,aufgabe,23,female,59,5
817,teuer,luxus,23,male,25,1
818,betrifft jeden,freizeit,23,female,32,2
819,gewinn,frei,23,female,64,5
820,spaß,zusammen,23,male,49,4
821,internet,unvermeidlich,23,male,72,6
822,kriege,wehrpflicht,23,female,59,5
823,sport,spaß,23,male,46,3
824,bereitschaft,unentgeltlich,23,female,44,3
825,skifahren,gefährlich,23,female,61,5
826,geld,sparen,23,female,77,6
827,geld,arbeit,23,female,46,3
828,neugier,geschmack,23,female,56,4
829,job,kollegen,23,male,47,3
830,gewinn,geld,23,male,53,4
831,unberechenbares,glücksspiel,23,male,30,2
832,garantie,liebe,23,female,30,2
833,wagnis,tatkräftig,23,female,69,6
834,gefahr,trauer,23,male,44,3
835,schlecht,schlechtigkeit,23,male,27,1
836,neugier,interesse,23,female,60,5
837,flüchtlinge,risiko,23,male,39,3
838,übermut,in schwung,23,female,66,5
839,operation,blut,23,male,61,5
840,spiele,wrestling,23,male,32,2
841,lohnend,glück,23,female,63,5
842,mut,trauen,23,male,35,2
843,studie,erhebung,23,female,33,2
844,überlegen,eigenverantwortung,23,female,32,2
845,mut,wortführer,23,male,80,6
846,ausschluss,real,23,male,36,2
847,extremsport,marathon,23,female,51,4
848,bezahlen,wichtig,23,male,62,5
849,arbeitsplatz,nette kollegen,23,female,52,4
850,schwankungen,absturz,23,female,57,4
851,spiel,trivial pursuit,23,female,22,1
852,scheidung,alkohol,23,male,27,1
853,leben,tod,23,male,57,4
854,achtung,vorfreude,23,female,55,4
855,gesundheit,risiko,23,male,37,2
856,gesundheit,schlank,23,female,39,3
857,autorennen,unfall,23,female,68,6
858,spiel,tabu xxl,23,female,25,1
859,gefährlich,krankheit,23,female,56,4
860,nachdenken,in sich gekehrt,23,female,18,1
861,klima,erdgeschichte,23,female,68,6
862,flugzeug,himmel,23,male,61,5
863,zukunft,vorsorgen,23,male,45,3
864,wahrscheinlichkeit,gauss,23,male,39,3
865,aktien,börse,23,male,55,4
866,geld,kaufen,23,male,35,2
867,ablehnen,klar,23,female,63,5
868,bälle,wind,23,male,68,6
869,fonds,versicherung,23,female,51,4
870,kinder,studium,23,female,68,6
871,gesellschaftsspiel,saufen,23,male,22,1
872,gefahr,leben,23,female,32,2
873,tun,besorgen,23,female,51,4
874,spekulieren,aktien,23,male,42,3
875,chance,volatilität,23,male,47,3
876,fett,gesundheitsgefährdend,23,female,38,3
877,neu,unerfahren,23,male,67,5
878,chance,chance nutzen,23,male,47,3
879,vorsicht,wach,23,female,64,5
880,versuchen,spaß,23,female,39,3
881,gefahr,unsicherheit,23,female,58,5
882,angst,dunkelheit,23,male,34,2
883,alles auf eine karte,rot,23,female,23,1
884,gefährlich,abwegen,23,male,51,4
885,gewinn,erkenntnis,23,male,54,4
886,chance,gewinnbringend,23,female,31,2
887,abenteuer,vorbereitung,23,male,71,6
888,abgabe,angst,23,male,27,1
889,krank,gesundheit,23,female,67,5
890,geld,inflation,23,male,25,1
891,angst,dunkel,23,female,36,2
892,gewinn,hochmut,23,female,27,1
893,unvorhergesehenes,gefahr,23,male,69,6
894,sicherheit,beruhigung,23,female,63,5
895,spiel,freunde,23,female,25,1
896,mutig,übermut,23,male,68,6
897,hobby,notwendig,23,male,50,4
898,neues,neugierig,23,female,53,4
899,spiel,geschwindigkeit,23,male,62,5
900,skilauf,skitouren,23,male,69,6
901,möglichkeiten,vielfalt,23,female,35,2
902,waghalsig,gefährlich,23,male,39,3
903,leichtsinn,risiko,23,female,34,2
904,gewinn,finanziell,23,female,37,2
905,angst,trost,23,male,49,4
906,ungewissheit,schwierigkeiten,23,male,68,6
907,selbständigkeit,finanzen,23,female,49,4
908,beruf,stress,23,male,31,2
909,aufpassen,obacht,23,female,58,5
911,falsch,wirtschaft,23,female,44,3
912,flugzeugbau,industrie,23,male,40,3
913,glück,geld,23,female,47,3
914,krankheit,funkmasten,23,male,61,5
915,fonds,bank,23,male,30,2
916,no risk no fun,neugierde,23,female,72,6
917,unbekannt,unsichtbar,23,male,62,5
918,entspannung,runterkommen,23,female,52,4
919,scheidung,frust,23,male,60,5
920,finanzen,konto,23,male,25,1
921,glücksspiel,geld,23,female,21,1
922,nervenkitzel,verbotenes,23,female,37,2
923,sicherheit,freiheit,23,female,43,3
924,alter,bewegung,23,female,68,6
925,nachteil,ellbogen,23,female,34,2
926,schicksal,hinnehmen,23,female,36,2
927,neugier,genau hinsehen,23,female,66,5
928,spielcasino,einarmiger bandit,23,female,47,3
929,entscheidung,verantwortung,23,female,68,6
930,rente,armut,23,male,53,4
931,casino,dostojewski,23,female,36,2
932,geld,zukunft,23,male,56,4
933,verlust,tod,23,female,58,5
934,ungeplant,keine struktur,23,female,54,4
935,abwehr,sicherheiten,23,female,60,5
936,keinen einfluss haben,machtlos,23,female,73,6
937,rund,kreis,23,male,23,1
938,herzinfarkt,alkohol,23,male,36,2
939,partnerschaft über internet,kostenrisiko,23,male,76,6
940,verkehr,fußgänger,23,female,60,5
941,angst,schmerz,23,female,52,4
942,bereitschaft,rettung,23,female,35,2
943,risikobereitschaft,unüberlegt,23,male,70,6
944,blinddate,kribbeln im bauch,23,female,70,6
945,weiterführen,fortführen,23,female,70,6
946,chance,zukunft,23,female,63,5
947,wagnis,gefahr,23,female,40,3
948,schwer,viel,23,female,33,2
949,geldanlage,tagesgeld,23,male,68,6
950,beruf,traumberuf,23,female,48,4
951,das leben,risiko,23,male,75,6
952,laut,kino,23,female,39,3
953,heiraten,alle beisammen,23,female,73,6
954,gleitschirmfliegen,nervös,23,female,25,1
955,geldanlage,steuern,23,male,53,4
956,leben,tod,23,male,43,3
957,angst,dunkelheit,23,male,52,4
958,outcome,wie weiter,23,male,70,6
959,nachdenken,über filme oder bücher,23,female,74,6
960,überwinden,glücksgefühl,23,female,40,3
961,glück,bescheidenheit,23,male,37,2
962,gewinn,aktien,23,male,68,6
963,spiel,beschäftigung,23,female,40,3
964,balancieren,balance,23,female,63,5
965,unfall,unachtsamkeit,23,female,52,4
966,beitrag,überweisen,23,female,59,5
967,sport,schweiß,23,male,55,4
968,banker,übel,23,male,69,6
969,unfall,sport,23,male,54,4
970,fahrrad,kilometer,23,male,52,4
971,verträge,auto,23,male,26,1
972,job,karriere,23,female,37,2
973,angst,beim fliegen,23,female,68,6
974,verkehr,bahn,23,female,50,4
975,verlust,hans im glück,23,female,73,6
976,gefahr,wald,23,male,49,4
977,verlieren,tränen,23,female,56,4
978,krankheit,rente,23,male,53,4
979,geld,guthaben,23,female,27,1
980,schwangerschaft,in-vitro-fertilisation,23,female,59,5
981,gefahr,begeben,23,female,39,3
982,unterstützung,vermeiden,23,female,42,3
983,börse,dax,23,male,28,2
984,unglück,arbeitslos,23,female,70,6
985,wagen,start,23,female,47,3
986,freunde,gute gespräche,23,male,54,4
987,spannung,spiel,23,male,48,4
988,casino,glückssträhne,23,male,27,1
989,wagemut,risiko eingehen,23,female,69,6
990,unberechenbar,gefahr,23,male,25,1
991,herausforderung,arbeit,23,female,29,2
992,vorfreude,freundlichkeit,23,female,63,5
993,jobwechsel,erfolg,23,male,36,2
994,flughafen,flüssigkeiten,23,female,58,5
995,wagemut,geschäft,23,male,24,1
996,aktien,zeitung,23,female,49,4
997,verbindung,miteinander,23,male,22,1
998,auto,bequemlichkeit,23,female,48,4
999,insolvenz,reset,23,male,37,2
1000,gefahr,stress,23,female,43,3
1001,erschrecken,unsicherheit,23,male,37,2
1002,geld,sparkasse,23,male,47,3
1003,nervenkitzel,film,23,female,40,3
1004,gesundheit,alleine,23,male,74,6
1005,gefahr,unwohl,23,male,38,3
1006,zocken,wetten,23,male,29,2
1007,angst,ausland,23,female,31,2
1008,bereitschaft,mitgefühl,23,female,34,2
1009,mut,stark,23,female,20,1
1010,wille,letzter wille,23,female,31,2
1011,schutzmaßnahmen,warndreieck,23,male,51,4
1012,blumen,rosen,23,male,23,1
1013,nervenkitzel,neue herausforderung,23,female,22,1
1014,basel committee,gremium,23,female,27,1
1015,verschließen,abweisung,23,female,69,6
1016,gefahr,bedrohung,23,male,29,2
1017,sorge,eltern,23,female,32,2
1018,geld,arbeit,23,male,33,2
1019,diebstahl,schädigt das urvertrauen,23,female,68,6
1020,fehler,unrecht,23,female,54,4
1021,nervenkitzel,gefahr,23,male,40,3
1022,arbeit,schlecht,23,male,29,2
1023,mit prozentzahl,wahlen,23,female,79,6
1024,krieg,schmerz,23,male,56,4
1025,börse,dax,23,female,47,3
1026,flugzeug,risiko,23,female,51,4
1027,börse,unberechenbar,23,female,44,3
1028,gesundheit,liebe,23,female,26,1
1029,eingehen,vertrag,23,male,71,6
1030,verlust,trauer,23,male,34,2
1031,vorsicht,unfall vermeiden,23,female,36,2
1032,riskant,gewagt,23,female,27,1
1033,krankheit,gesundheit,23,male,68,6
1034,vermeiden,überheblichkeit,23,male,74,6
1035,virus,computer,23,male,26,1
1036,unüberschaubar,erforschen,23,male,79,6
1037,selbstbewusstsein,selbstvertrauen,23,female,25,1
1038,spaß,gemeinsam,23,female,54,4
1039,gewinn,mehrwert,23,male,57,4
1040,fahrrad,frische luft,23,male,50,4
1041,gefahr,großstadt,23,female,47,3
1042,chance,freude,23,female,64,5
1043,gesellschaftspiel,gesellig,23,male,39,3
1044,auto,bremsen,23,female,73,6
1045,angst,trauer,23,female,23,1
1046,bewältigung,umgang,23,male,27,1
1047,atomreaktor,abschaltung,23,female,74,6
1048,spannung,muskeln,23,male,51,4
1049,situation,gut,23,female,51,4
1050,chancen,glück,23,male,40,3
1051,einkaufen,wo,23,female,57,4
1052,unfall,polizei,23,male,57,4
1053,abwägen,erfolg,23,female,57,4
1054,demenz,pflegefall,23,female,68,6
1055,einbrecher,bewaffnet,23,male,68,6
1056,verlust,zurückziehen,23,female,49,4
1057,rennfahren,risiko,23,male,48,4
1058,schutz suchen,ummanteln,23,male,70,6
1059,überlegen,alternativen,23,male,75,6
1060,brettspiel,freunde,23,female,23,1
1061,trinken,familie,23,female,72,6
1062,neugier,charaktereigenschaft,23,female,43,3
1063,rente,arbeitsjahre,23,male,56,4
1064,regatta,flaggensignal,23,male,54,4
1065,familie,urlaub,23,male,73,6
1066,aktien,börse,23,male,43,3
1067,eingrenzen,einkreisen,23,female,45,3
1068,freude,lachen,23,female,49,4
1069,verlust,angst,23,male,47,3
1070,hausbau,kontrolle,23,male,45,3
1071,herausforderung,universität,23,male,25,1
1072,chance,zukunft,23,male,38,3
1073,verlieren,niederlage,23,female,49,4
1074,fallschirmsprung,tandemsprung,23,female,46,3
1075,rote farbe,schwer aus pulli raus,23,female,29,2
1076,fliegen,andere welten,23,female,52,4
1077,krankenhaus,krankenschwester,23,female,21,1
1078,kinder großziehen,richtige konsequenzen anwenden,23,female,70,6
1079,gefahr,irgendwas ist immer,23,female,21,1
1080,sex ohne kondom,geschlechtskrankheit,23,male,26,1
1081,bereitschaft,handy,23,female,33,2
1082,achtung,aufpassen,23,female,31,2
1083,gefahr,möglichkeiten,23,female,56,4
1084,leichtsinn,unbekümmert,23,male,76,6
1085,schnelles autofahren,blitzer,23,male,47,3
1086,abwägen,mut,23,female,27,1
1087,leben,kind,23,female,38,3
1088,misslage,verlust,23,female,29,2
1089,wage,nerven,23,female,20,1
1090,beweis,wichtig,23,female,26,1
1091,normal,neutral,23,male,19,1
1092,wagnis,abwägen,23,female,28,2
1093,fahrstil,rasen,23,female,54,4
1094,pech,glück,23,female,32,2
1096,glück,teilen,23,female,35,2
1097,überwindung,stärke,23,female,25,1
1098,glück,familie,23,female,70,6
1099,mut,hingabe,23,male,46,3
1100,spannend,gruselig,23,female,42,3
1101,vertrauen,freude,23,male,24,1
1102,gefahr,nervenkitzel,23,female,33,2
1103,geld,bank,23,female,29,2
1104,schwangerschaft,vorfreude,23,male,38,3
1105,mut oder dummheit,situationsangepasst,23,female,72,6
1106,verlust,menschen,23,female,21,1
1107,einschränkung,störung,23,female,26,1
1108,krankheit,medikamente,23,female,33,2
1109,lampe,glühbirne,23,female,26,1
1110,homosexualität,gleich,23,female,44,3
1111,feuer,qualmt,23,male,47,3
1112,finanzwesen,oft unsachliche oder übertriebene bewertungen im netz,23,female,75,6
1113,neugier,offenheit,23,female,52,4
1114,mut,aufrecht,23,female,41,3
1115,plötzlicher tod,kurzes leben,23,female,42,3
1116,versicherung,übervorteilt,23,female,36,2
1117,grenze,abschottung,23,female,24,1
1118,trump,populisten,23,male,40,3
1119,strategie,abwägen,23,female,28,2
1120,gesellschaftsspiel,ärger,23,female,22,1
1121,beeinträchtigung,schlecht,23,female,24,1
1122,abwägen,unsicherheit,23,female,26,1
1123,verlust,seelischer schmerz,23,female,45,3
1124,verlust,gegenstände,23,male,27,1
1125,lebensstil,spaß,23,female,23,1
1126,leben,lang,23,male,47,3
1127,verlust,geld,23,female,32,2
1128,staat,gewalt,23,female,55,4
1129,stress,verpflichtungen,23,female,35,2
1130,unsicherheit,krank,23,female,47,3
1131,verlieren,traurig,23,female,55,4
1132,verlust,persönlich,23,female,27,1
1133,extremsport,fallschirmspringen,23,female,70,6
1134,spannung,risiko,23,female,35,2
1135,warum nicht,neu erfinden,23,female,22,1
1136,stress,familie,23,female,34,2
1137,spannung,risiko,23,female,19,1
1138,klasse,partner,23,male,25,1
1139,börse,aktien,23,male,25,1
1140,personal,wesen,23,female,24,1
1141,chance,lebensbejahend,23,female,33,2
1142,akzeptanz,kompromiss,23,female,35,2
1143,verlust,trauer,23,female,37,2
1144,fragwürdig,unrealistisch,23,female,70,6
1145,gewinn,medaille,23,female,41,3
1146,leben,zeit,23,male,39,3
1147,frei,risiko,23,female,27,1
1148,der große preis,meine oma,23,female,40,3
1149,schade,lüge,23,female,68,6
1150,arbeitsplatz,stress,23,female,68,6
1151,bauer,kühe,23,male,25,1
1152,urlaubsbuchung,freizeitangebot,23,male,73,6
1153,gefahr,straßenverkehr,23,female,39,3
1154,fünfzig fünfzig,unentschieden,23,female,35,2
1155,zurückgewinnung,bergbau,23,female,69,6
1156,gesundheit,krankheit,23,male,26,1
1157,angst,belastbarkeit,23,female,38,3
1158,familie,das wichtigste,23,female,25,1
1159,verzinsung,altersvorsorge,23,male,70,6
1160,unsicherheit,zittern,23,female,25,1
1161,nervenkitzel,sport,23,male,24,1
1162,spontaneität,aktion,23,male,27,1
